order_id,product_id,quantity,total_price
278.0,22125.0,1.0,321.18
278.0,34353.0,1.0,222.23
278.0,121772.0,,222.28
278.0,1729.0,1.0,213.64
279.0,41643.0,2.0,753.94
279.0,144776.0,2.0,267.84
280.0,21070.0,1.0,336.8
280.0,85943.0,2.0,863.68
280.0,81584.0,1.0,
280.0,65900.0,2.0,328.36
280.0,97597.0,3.0,1499.85
281.0,37959.0,2.0,484.7
282.0,90636.0,3.0,1110.06
282.0,78548.0,2.0,120.88
282.0,21956.0,3.0,407.34000000000003
282.0,42455.0,2.0,199.52
282.0,102238.0,3.0,115.41
283.0,138416.0,3.0,1132.02
284.0,132745.0,,240.76
284.0,68592.0,1.0,267.54
285.0,2761.0,2.0,844.38
285.0,91290.0,3.0,1362.69
285.0,27638.0,2.0,639.4
286.0,47102.0,2.0,337.2
286.0,34106.0,,282.78000000000003
286.0,142275.0,1.0,57.05
,139945.0,2.0,821.86
287.0,52082.0,3.0,
287.0,67986.0,1.0,293.25
287.0,93329.0,2.0,946.54
288.0,91807.0,1.0,198.59
288.0,58165.0,2.0,981.52
288.0,91600.0,3.0,450.65999999999997
289.0,92891.0,2.0,129.04
290.0,122002.0,3.0,
290.0,16726.0,3.0,1382.76
290.0,43308.0,3.0,507.96
290.0,17745.0,3.0,1469.6100000000001
291.0,28833.0,2.0,678.8
291.0,130028.0,2.0,108.7
292.0,4086.0,2.0,955.66
293.0,4039.0,2.0,816.8
293.0,15950.0,3.0,245.28000000000003
293.0,18060.0,3.0,879.33
293.0,44754.0,3.0,1308.6299999999999
294.0,125270.0,1.0,318.55
295.0,141532.0,3.0,996.8399999999999
295.0,57379.0,1.0,250.25
295.0,122610.0,2.0,263.24
296.0,25736.0,3.0,479.09999999999997
297.0,51203.0,2.0,862.96
297.0,17090.0,3.0,1412.1
297.0,100507.0,1.0,284.5
298.0,48558.0,3.0,1207.92
298.0,106589.0,1.0,153.69
298.0,7742.0,1.0,498.43
298.0,104250.0,1.0,66.5
299.0,60593.0,3.0,1110.75
,79231.0,3.0,1288.3799999999999
299.0,67490.0,3.0,1179.69
299.0,30833.0,2.0,995.28
300.0,37581.0,3.0,115.68
300.0,131680.0,3.0,219.48
300.0,41367.0,1.0,492.73
301.0,133942.0,2.0,316.18
302.0,43175.0,1.0,365.3
303.0,68206.0,2.0,353.14
303.0,61102.0,3.0,169.74
303.0,95337.0,1.0,231.57
303.0,17110.0,3.0,1279.1999999999998
304.0,24620.0,1.0,103.14
304.0,61458.0,1.0,127.56
304.0,6400.0,1.0,152.99
,105660.0,3.0,1394.1
304.0,56658.0,3.0,677.73
305.0,105302.0,2.0,
306.0,74339.0,2.0,232.12
306.0,82752.0,3.0,1173.24
306.0,97399.0,2.0,816.74
306.0,84936.0,2.0,582.38
306.0,117085.0,2.0,403.2
307.0,42410.0,,371.41
308.0,7138.0,2.0,871.56
308.0,,3.0,1422.18
308.0,142701.0,1.0,117.67
308.0,117778.0,3.0,85.59
308.0,20863.0,1.0,434.03
309.0,51594.0,3.0,1017.33
309.0,29889.0,1.0,362.64
309.0,95430.0,3.0,235.20000000000002
,132270.0,3.0,68.97
310.0,30825.0,1.0,158.02
311.0,111155.0,1.0,327.99
312.0,1421.0,3.0,657.36
313.0,117503.0,2.0,234.24
,85627.0,3.0,1419.09
314.0,42782.0,2.0,762.56
314.0,109601.0,2.0,474.04
314.0,104228.0,1.0,312.66
315.0,20838.0,1.0,101.85
315.0,33527.0,3.0,394.08000000000004
316.0,22808.0,3.0,923.97
316.0,103314.0,2.0,899.52
316.0,369.0,2.0,223.04
317.0,117406.0,2.0,726.54
317.0,126348.0,1.0,83.44
317.0,147002.0,2.0,677.34
317.0,122038.0,2.0,749.38
318.0,93736.0,3.0,1020.9000000000001
318.0,1034.0,2.0,978.36
319.0,56108.0,2.0,769.0
319.0,,2.0,97.94
319.0,136527.0,1.0,405.75
319.0,119968.0,2.0,648.96
319.0,31161.0,3.0,208.5
320.0,121368.0,3.0,1370.5500000000002
320.0,76012.0,3.0,294.33
320.0,123576.0,2.0,40.7
320.0,45834.0,1.0,375.47
320.0,84917.0,2.0,678.68
321.0,53467.0,3.0,537.1500000000001
321.0,28145.0,3.0,1095.96
321.0,106891.0,2.0,515.62
321.0,63524.0,2.0,859.36
321.0,48159.0,3.0,1325.76
322.0,58258.0,1.0,197.67
322.0,37905.0,2.0,22.58
322.0,21654.0,3.0,888.1800000000001
322.0,111064.0,2.0,472.52
322.0,57585.0,2.0,804.62
323.0,141940.0,1.0,489.4
323.0,108827.0,2.0,354.54
323.0,105213.0,2.0,717.22
324.0,71441.0,1.0,62.09
324.0,74444.0,1.0,41.9
324.0,,3.0,897.1200000000001
325.0,20797.0,2.0,344.62
326.0,7453.0,1.0,145.03
326.0,93648.0,1.0,285.84
326.0,145531.0,,639.72
327.0,71649.0,1.0,284.91
328.0,87297.0,3.0,
328.0,143536.0,2.0,
328.0,99490.0,2.0,159.7
,130571.0,2.0,32.6
329.0,4897.0,2.0,750.7
329.0,19646.0,2.0,179.42
329.0,,1.0,103.35
330.0,79214.0,1.0,306.4
330.0,78291.0,2.0,90.24
331.0,101470.0,3.0,1192.8600000000001
331.0,,3.0,640.83
331.0,64026.0,1.0,358.87
331.0,97938.0,3.0,917.4000000000001
332.0,28768.0,2.0,46.28
332.0,97282.0,1.0,96.61
332.0,129064.0,1.0,444.39
332.0,60315.0,1.0,243.3
333.0,55419.0,2.0,782.08
333.0,35605.0,3.0,1215.84
333.0,79614.0,1.0,340.32
334.0,119141.0,3.0,136.56
,105851.0,1.0,137.2
335.0,93558.0,1.0,
335.0,12029.0,2.0,973.7
335.0,94880.0,1.0,459.33
336.0,50262.0,1.0,402.29
336.0,45137.0,3.0,61.739999999999995
,1326.0,1.0,193.98
336.0,,2.0,37.14
337.0,140866.0,2.0,27.38
338.0,84759.0,1.0,484.66
338.0,84161.0,2.0,201.34
338.0,48581.0,1.0,78.87
339.0,16918.0,1.0,95.04
339.0,39245.0,1.0,20.87
339.0,38644.0,3.0,1283.97
340.0,3801.0,2.0,250.48
340.0,10121.0,1.0,361.2
340.0,126270.0,2.0,652.02
340.0,60900.0,3.0,661.29
341.0,30075.0,1.0,464.4
341.0,68638.0,1.0,86.65
342.0,136551.0,2.0,525.04
342.0,24317.0,3.0,1074.15
,546.0,2.0,958.72
343.0,34713.0,1.0,189.69
344.0,71649.0,2.0,569.82
344.0,65106.0,3.0,52.83
345.0,145391.0,3.0,1296.8700000000001
345.0,50903.0,3.0,1164.3000000000002
346.0,69208.0,2.0,957.86
346.0,117521.0,3.0,1255.6200000000001
346.0,142747.0,3.0,1359.21
347.0,106724.0,2.0,568.7
347.0,132084.0,3.0,1139.04
347.0,114451.0,2.0,114.06
347.0,145045.0,1.0,426.16
347.0,71826.0,1.0,417.09
348.0,79271.0,3.0,1123.9499999999998
349.0,5130.0,1.0,303.99
349.0,85042.0,1.0,47.96
350.0,84610.0,2.0,422.24
350.0,114100.0,2.0,528.22
350.0,115441.0,1.0,12.72
351.0,75747.0,2.0,357.7
351.0,40903.0,1.0,373.62
351.0,26873.0,2.0,914.48
352.0,131942.0,2.0,320.34
352.0,61953.0,3.0,1445.79
352.0,125640.0,1.0,442.22
352.0,42125.0,2.0,960.36
352.0,27429.0,3.0,1142.04
,16323.0,3.0,896.04
,63727.0,2.0,394.98
353.0,82361.0,3.0,1198.17
353.0,52354.0,1.0,47.62
353.0,47954.0,2.0,587.0
354.0,125016.0,2.0,411.56
354.0,130089.0,2.0,535.08
354.0,101097.0,2.0,943.76
354.0,124513.0,3.0,49.08
355.0,144012.0,2.0,145.48
355.0,84874.0,1.0,464.46
355.0,147218.0,3.0,
355.0,112120.0,1.0,375.07
356.0,58392.0,2.0,713.04
356.0,74182.0,2.0,979.52
356.0,129384.0,3.0,545.9399999999999
357.0,113155.0,2.0,267.2
357.0,136798.0,2.0,23.52
358.0,34427.0,2.0,494.62
358.0,1463.0,3.0,797.04
,86549.0,3.0,517.98
359.0,27293.0,2.0,241.94
360.0,131782.0,2.0,221.5
360.0,2738.0,3.0,1356.15
,147167.0,1.0,56.6
,33956.0,3.0,143.16
360.0,13797.0,3.0,1075.53
361.0,54475.0,1.0,209.77
361.0,43049.0,2.0,550.12
361.0,17075.0,3.0,
361.0,56176.0,1.0,228.3
,82449.0,2.0,337.7
362.0,42948.0,1.0,17.96
362.0,122870.0,3.0,1129.74
362.0,62081.0,2.0,900.04
363.0,76400.0,3.0,1185.21
364.0,67826.0,3.0,414.84000000000003
364.0,279.0,2.0,585.78
364.0,91536.0,2.0,989.82
365.0,13813.0,3.0,216.89999999999998
365.0,15529.0,2.0,640.08
365.0,73518.0,1.0,497.63
365.0,91741.0,2.0,439.42
365.0,66704.0,1.0,471.54
366.0,57288.0,3.0,607.5600000000001
366.0,101718.0,2.0,166.7
367.0,141914.0,3.0,36.18
368.0,73213.0,2.0,87.34
368.0,9995.0,2.0,152.28
,38014.0,2.0,42.3
368.0,99087.0,3.0,446.61
368.0,138954.0,2.0,42.82
369.0,125682.0,2.0,238.26
370.0,50012.0,1.0,479.83
370.0,85278.0,3.0,906.0
370.0,134852.0,1.0,284.71
370.0,138947.0,1.0,241.57
,129909.0,1.0,490.64
371.0,32184.0,1.0,305.87
,78804.0,2.0,216.76
371.0,115984.0,3.0,1341.21
372.0,104334.0,1.0,297.29
373.0,39154.0,2.0,42.9
,64824.0,3.0,626.73
373.0,114338.0,1.0,236.11
374.0,127829.0,1.0,56.78
375.0,1514.0,2.0,249.66
375.0,140867.0,3.0,1280.94
375.0,145485.0,2.0,919.82
376.0,13373.0,3.0,515.55
376.0,18064.0,1.0,
377.0,124121.0,3.0,138.39000000000001
378.0,35605.0,,810.56
378.0,111516.0,2.0,805.82
378.0,75840.0,1.0,230.29
,5948.0,3.0,766.05
378.0,31550.0,2.0,949.88
379.0,138577.0,1.0,157.52
379.0,139644.0,2.0,39.92
380.0,20647.0,1.0,124.35
380.0,56510.0,1.0,28.04
380.0,56316.0,3.0,1448.28
380.0,26015.0,3.0,450.99
380.0,72009.0,,461.73
381.0,111301.0,3.0,562.4399999999999
,11425.0,3.0,1205.4
381.0,114025.0,3.0,1323.4499999999998
,82429.0,3.0,591.12
382.0,68284.0,2.0,755.54
,5598.0,1.0,411.44
382.0,18409.0,2.0,359.14
382.0,29577.0,2.0,612.1
383.0,30291.0,2.0,242.58
383.0,147053.0,1.0,119.97
384.0,32222.0,1.0,199.93
384.0,8920.0,1.0,337.05
384.0,41372.0,3.0,328.23
384.0,,2.0,
384.0,116319.0,3.0,594.9000000000001
385.0,28644.0,1.0,152.37
385.0,127139.0,3.0,1009.3799999999999
385.0,21333.0,1.0,49.66
385.0,131101.0,2.0,817.98
386.0,,1.0,232.43
386.0,25993.0,3.0,634.86
386.0,21789.0,3.0,1283.6100000000001
,57758.0,2.0,403.74
387.0,489.0,,494.18
387.0,113301.0,2.0,506.0
387.0,44009.0,1.0,54.36
387.0,29176.0,1.0,231.77
388.0,96193.0,2.0,973.0
388.0,118755.0,1.0,284.21
388.0,26301.0,2.0,121.62
388.0,36447.0,1.0,158.84
389.0,83741.0,1.0,213.74
390.0,31468.0,3.0,
391.0,36007.0,1.0,457.1
392.0,137225.0,2.0,492.98
392.0,95546.0,3.0,422.31000000000006
392.0,99407.0,1.0,395.67
393.0,33181.0,3.0,1367.6100000000001
393.0,47017.0,1.0,357.02
393.0,143085.0,1.0,
394.0,89289.0,1.0,195.3
394.0,120020.0,3.0,873.1500000000001
,18279.0,1.0,243.34
395.0,55885.0,1.0,199.68
395.0,108896.0,3.0,894.81
,64544.0,2.0,791.86
395.0,146389.0,3.0,76.05000000000001
396.0,115756.0,2.0,359.74
396.0,33815.0,2.0,789.14
396.0,9481.0,2.0,594.52
396.0,75255.0,2.0,379.74
,37829.0,2.0,950.4
,11970.0,1.0,48.15
398.0,16882.0,3.0,1137.93
398.0,29822.0,2.0,115.9
,40651.0,1.0,26.62
399.0,140689.0,1.0,373.85
399.0,31719.0,3.0,1358.46
399.0,70212.0,1.0,214.2
400.0,33595.0,2.0,813.58
401.0,16116.0,1.0,491.45
401.0,12318.0,1.0,337.99
401.0,107710.0,3.0,1389.99
401.0,67560.0,1.0,206.29
402.0,99669.0,3.0,1270.59
402.0,122888.0,1.0,460.61
403.0,147857.0,2.0,143.16
403.0,129348.0,1.0,322.87
403.0,15663.0,1.0,233.28
403.0,20946.0,2.0,470.72
403.0,49499.0,1.0,212.56
404.0,45234.0,2.0,489.78
404.0,98071.0,2.0,448.32
405.0,110614.0,2.0,852.68
406.0,,1.0,195.46
406.0,31000.0,1.0,222.06
406.0,56667.0,2.0,338.18
406.0,127843.0,2.0,692.58
406.0,51645.0,1.0,433.35
407.0,83284.0,1.0,459.44
407.0,88805.0,3.0,1248.0
407.0,99381.0,3.0,558.54
407.0,12783.0,2.0,540.44
407.0,132614.0,3.0,1111.23
408.0,117163.0,,996.72
408.0,7306.0,2.0,553.22
408.0,14022.0,2.0,543.14
409.0,144367.0,1.0,391.52
409.0,148788.0,1.0,164.94
409.0,132760.0,1.0,174.43
409.0,92487.0,2.0,960.08
409.0,146598.0,2.0,
410.0,,2.0,92.16
410.0,148520.0,2.0,128.4
411.0,77108.0,2.0,544.84
411.0,148605.0,1.0,56.15
411.0,32226.0,3.0,1095.42
411.0,105403.0,3.0,235.46999999999997
,62422.0,,298.12
412.0,61744.0,3.0,856.0500000000001
,120864.0,2.0,355.88
412.0,92406.0,3.0,413.25
412.0,112957.0,2.0,921.82
413.0,58632.0,1.0,321.68
413.0,30189.0,1.0,257.17
413.0,81983.0,2.0,426.38
413.0,79158.0,1.0,290.42
414.0,109569.0,3.0,596.04
414.0,32140.0,2.0,333.94
414.0,20343.0,2.0,629.54
,129909.0,1.0,490.64
415.0,21414.0,1.0,186.01
415.0,,3.0,1029.15
415.0,83295.0,2.0,415.76
415.0,65037.0,3.0,1365.72
415.0,43488.0,1.0,245.06
416.0,14800.0,3.0,575.37
416.0,30397.0,2.0,64.22
416.0,113781.0,2.0,416.34
417.0,104223.0,2.0,580.98
417.0,88702.0,2.0,577.08
418.0,41155.0,3.0,120.78
,65704.0,1.0,497.48
,104172.0,1.0,142.01
418.0,138559.0,3.0,392.66999999999996
419.0,144649.0,1.0,207.8
420.0,149613.0,2.0,695.26
420.0,9390.0,,954.94
420.0,52043.0,3.0,800.76
421.0,,2.0,725.16
422.0,107822.0,2.0,744.16
422.0,121920.0,3.0,913.02
422.0,131800.0,2.0,355.4
422.0,60649.0,1.0,141.3
422.0,70436.0,1.0,399.95
423.0,34603.0,3.0,634.6800000000001
423.0,118648.0,3.0,1157.01
423.0,137644.0,1.0,304.97
423.0,69128.0,2.0,877.54
424.0,47280.0,1.0,167.61
424.0,49249.0,1.0,269.23
424.0,67642.0,2.0,260.96
425.0,96311.0,2.0,82.9
425.0,29387.0,1.0,184.84
425.0,52094.0,3.0,356.64
425.0,69062.0,1.0,50.3
426.0,80670.0,1.0,462.13
426.0,66723.0,2.0,
426.0,139851.0,2.0,854.16
427.0,43119.0,3.0,1169.58
427.0,137800.0,3.0,1004.5500000000001
427.0,98408.0,2.0,636.56
427.0,,1.0,50.62
428.0,88741.0,1.0,47.51
429.0,32734.0,3.0,692.49
429.0,72135.0,2.0,569.5
429.0,84187.0,3.0,341.13
429.0,8617.0,1.0,47.29
,122791.0,1.0,211.03
430.0,88000.0,2.0,867.68
430.0,12384.0,3.0,182.19
430.0,34181.0,3.0,1003.6200000000001
430.0,53474.0,2.0,107.22
431.0,87654.0,1.0,225.08
431.0,,3.0,226.89
432.0,113970.0,3.0,707.91
432.0,82791.0,1.0,297.13
432.0,138160.0,3.0,860.04
,12002.0,1.0,213.44
432.0,12710.0,3.0,435.57
433.0,16034.0,2.0,864.44
433.0,33244.0,3.0,643.08
433.0,141876.0,,62.550000000000004
434.0,57594.0,1.0,382.61
434.0,83399.0,1.0,476.9
434.0,54201.0,3.0,1307.91
434.0,24583.0,2.0,365.9
434.0,87275.0,1.0,216.68
435.0,67297.0,2.0,154.08
435.0,22774.0,2.0,824.02
435.0,43043.0,3.0,1498.56
436.0,118687.0,3.0,381.93
436.0,146582.0,1.0,311.98
437.0,43185.0,3.0,1310.07
438.0,58021.0,1.0,15.58
438.0,41811.0,1.0,193.65
438.0,14768.0,1.0,48.68
438.0,143944.0,3.0,1345.26
438.0,58975.0,2.0,403.54
439.0,50511.0,3.0,1366.74
439.0,89368.0,1.0,11.37
440.0,103417.0,2.0,269.46
441.0,13538.0,3.0,1203.75
441.0,69080.0,2.0,400.46
442.0,75198.0,1.0,181.71
,104115.0,2.0,977.82
442.0,95664.0,1.0,346.73
442.0,75378.0,1.0,28.93
442.0,112716.0,2.0,46.46
443.0,64162.0,2.0,533.48
,138662.0,1.0,382.96
443.0,4502.0,3.0,1184.3700000000001
443.0,108521.0,1.0,167.71
444.0,62503.0,3.0,192.32999999999998
444.0,111697.0,3.0,37.86
,63180.0,3.0,1043.97
,146264.0,2.0,882.68
444.0,5904.0,2.0,712.18
445.0,61198.0,1.0,171.36
446.0,33027.0,1.0,389.19
446.0,18742.0,1.0,379.93
446.0,139442.0,2.0,368.42
446.0,133149.0,1.0,148.69
446.0,140865.0,1.0,412.09
,8090.0,3.0,1448.94
447.0,115188.0,3.0,1161.9
447.0,24540.0,1.0,494.95
447.0,10308.0,1.0,294.08
448.0,94387.0,3.0,1444.3799999999999
448.0,98298.0,3.0,228.0
449.0,,1.0,437.2
449.0,66572.0,1.0,364.69
449.0,37855.0,1.0,329.74
449.0,23191.0,2.0,571.2
450.0,28560.0,2.0,140.92
,8940.0,1.0,227.78
451.0,28984.0,1.0,
451.0,108672.0,2.0,684.58
451.0,103738.0,3.0,1196.6999999999998
452.0,63972.0,1.0,161.97
452.0,102841.0,3.0,721.14
452.0,92066.0,1.0,194.73
453.0,52332.0,3.0,1113.84
453.0,118495.0,1.0,115.76
453.0,98029.0,3.0,193.59
453.0,124785.0,2.0,401.08
,13236.0,3.0,213.99
454.0,,2.0,672.72
454.0,78476.0,2.0,506.22
454.0,32649.0,2.0,116.76
455.0,59660.0,2.0,157.38
456.0,70172.0,1.0,25.17
457.0,146816.0,3.0,736.95
458.0,100024.0,2.0,202.38
458.0,88267.0,3.0,991.3799999999999
459.0,89884.0,3.0,837.4499999999999
459.0,,2.0,411.54
459.0,11624.0,2.0,548.54
459.0,91035.0,3.0,1495.23
459.0,121437.0,2.0,873.92
460.0,21223.0,3.0,1221.24
,124047.0,1.0,277.54
460.0,126176.0,1.0,139.34
461.0,17254.0,3.0,602.8499999999999
461.0,18832.0,2.0,127.12
461.0,113906.0,3.0,835.08
462.0,131872.0,3.0,1251.78
462.0,33687.0,1.0,488.75
462.0,36972.0,1.0,269.16
463.0,133154.0,1.0,458.03
463.0,35249.0,1.0,166.76
463.0,145540.0,2.0,575.44
463.0,56943.0,2.0,618.16
464.0,120430.0,3.0,1453.59
464.0,115640.0,2.0,974.54
465.0,24797.0,2.0,590.78
465.0,96747.0,2.0,67.42
,75850.0,3.0,1387.44
465.0,92735.0,2.0,427.18
465.0,111958.0,1.0,467.1
466.0,75051.0,2.0,412.98
,41073.0,2.0,398.5
466.0,84496.0,2.0,465.2
466.0,56753.0,1.0,215.57
467.0,46483.0,3.0,814.6200000000001
,112097.0,3.0,1045.32
467.0,140204.0,2.0,285.6
,130225.0,2.0,595.52
468.0,144956.0,3.0,1404.18
468.0,47283.0,3.0,698.8499999999999
,46582.0,2.0,888.12
468.0,97693.0,2.0,223.92
469.0,33707.0,2.0,879.86
469.0,84590.0,2.0,211.06
469.0,117980.0,3.0,1196.01
469.0,21971.0,1.0,490.02
469.0,112183.0,1.0,135.05
470.0,37912.0,2.0,453.22
470.0,65478.0,3.0,1233.18
470.0,116931.0,1.0,372.08
471.0,92270.0,2.0,706.46
,61272.0,3.0,1256.4
471.0,42457.0,2.0,
471.0,146657.0,2.0,96.78
471.0,,3.0,1162.17
472.0,21408.0,3.0,1349.73
472.0,59366.0,3.0,442.74
473.0,60226.0,2.0,424.02
473.0,41062.0,2.0,507.22
473.0,143517.0,1.0,115.83
474.0,65079.0,2.0,878.66
474.0,22431.0,1.0,434.95
474.0,144883.0,2.0,612.76
,54769.0,1.0,203.67
474.0,50807.0,2.0,271.06
475.0,143424.0,1.0,15.26
475.0,51908.0,3.0,570.84
475.0,60687.0,2.0,142.84
475.0,29929.0,2.0,255.34
475.0,,2.0,687.82
476.0,78816.0,2.0,593.96
476.0,19582.0,3.0,
477.0,40489.0,2.0,938.54
477.0,104278.0,2.0,88.8
,111769.0,1.0,119.96
477.0,131804.0,1.0,
478.0,122620.0,2.0,905.7
478.0,114828.0,2.0,124.8
478.0,61912.0,2.0,370.86
478.0,97742.0,3.0,89.37
478.0,134178.0,1.0,228.56
479.0,44444.0,2.0,161.88
479.0,71168.0,3.0,1100.31
479.0,88935.0,3.0,586.14
479.0,15139.0,1.0,383.35
480.0,51648.0,2.0,314.08
481.0,11449.0,3.0,263.73
481.0,37905.0,3.0,33.87
481.0,18608.0,3.0,284.88
481.0,86700.0,2.0,588.2
481.0,17911.0,1.0,290.12
482.0,54208.0,2.0,559.5
482.0,140958.0,2.0,311.84
482.0,141616.0,2.0,408.82
482.0,138076.0,1.0,270.93
483.0,113625.0,1.0,192.32
483.0,15076.0,3.0,401.09999999999997
483.0,46400.0,1.0,17.84
,9644.0,3.0,1032.1200000000001
483.0,104884.0,3.0,732.3
484.0,144557.0,2.0,481.4
,27926.0,2.0,437.34
485.0,34004.0,2.0,776.36
485.0,115289.0,1.0,36.96
485.0,81316.0,3.0,1443.1200000000001
485.0,140765.0,3.0,244.26
486.0,,3.0,498.45000000000005
486.0,47359.0,3.0,721.4399999999999
486.0,115673.0,1.0,377.05
487.0,69358.0,3.0,554.49
487.0,58999.0,2.0,598.6
487.0,148953.0,2.0,239.86
,105524.0,3.0,580.11
488.0,103874.0,2.0,203.26
488.0,75359.0,1.0,36.95
489.0,140801.0,2.0,741.8
489.0,77996.0,1.0,358.49
489.0,69160.0,2.0,119.82
489.0,28652.0,3.0,1216.6200000000001
489.0,41751.0,3.0,737.73
490.0,6116.0,2.0,619.16
490.0,84808.0,3.0,938.1299999999999
490.0,144501.0,1.0,29.3
491.0,85788.0,1.0,239.43
491.0,9950.0,2.0,618.28
491.0,37410.0,3.0,442.74
491.0,38171.0,1.0,292.07
492.0,12278.0,2.0,476.42
493.0,37128.0,3.0,474.72
493.0,86108.0,,822.66
493.0,73585.0,1.0,422.69
493.0,125242.0,3.0,771.03
493.0,53020.0,2.0,655.48
494.0,128381.0,1.0,416.41
494.0,69715.0,2.0,574.08
494.0,110234.0,3.0,179.88
495.0,137199.0,3.0,528.36
496.0,127703.0,3.0,783.39
496.0,143874.0,3.0,1205.6100000000001
496.0,6108.0,2.0,222.32
496.0,61127.0,2.0,911.5
497.0,134575.0,3.0,585.0600000000001
497.0,58921.0,2.0,761.66
497.0,19127.0,3.0,813.21
497.0,55508.0,2.0,241.16
498.0,37212.0,2.0,825.6
498.0,127491.0,1.0,96.33
498.0,24293.0,1.0,221.74
498.0,139000.0,1.0,438.02
499.0,105010.0,1.0,189.13
,36122.0,1.0,313.34
499.0,13643.0,2.0,94.34
,20382.0,1.0,433.12
499.0,24221.0,2.0,42.36
500.0,72967.0,1.0,364.11
,125670.0,2.0,617.4
501.0,120134.0,1.0,74.97
502.0,22164.0,1.0,236.95
502.0,80289.0,3.0,1435.65
502.0,51629.0,1.0,143.05
503.0,54433.0,3.0,1233.93
503.0,86066.0,3.0,907.29
503.0,,3.0,1209.93
504.0,57310.0,1.0,22.19
505.0,115277.0,1.0,455.24
506.0,9104.0,1.0,482.19
506.0,86665.0,3.0,870.72
506.0,76328.0,2.0,213.74
506.0,64222.0,2.0,330.76
507.0,4339.0,2.0,983.86
507.0,54294.0,3.0,498.45000000000005
507.0,13507.0,1.0,120.45
507.0,107982.0,2.0,211.84
507.0,89723.0,2.0,232.72
508.0,113086.0,3.0,522.6899999999999
508.0,141542.0,2.0,443.18
509.0,108373.0,1.0,302.92
509.0,30995.0,3.0,1426.26
509.0,79321.0,1.0,499.14
509.0,,2.0,428.56
509.0,16002.0,2.0,98.54
510.0,116344.0,1.0,473.45
510.0,65096.0,1.0,322.54
510.0,4412.0,1.0,385.67
511.0,12605.0,3.0,1460.6999999999998
511.0,7523.0,1.0,212.88
511.0,143646.0,2.0,896.08
511.0,43075.0,1.0,446.36
511.0,145545.0,3.0,560.16
512.0,30479.0,,298.3
512.0,81489.0,1.0,18.6
512.0,21643.0,1.0,301.91
512.0,4963.0,3.0,429.0
513.0,10054.0,1.0,111.67
513.0,4168.0,3.0,241.59
513.0,100530.0,2.0,874.22
513.0,4223.0,1.0,338.61
513.0,145432.0,3.0,1278.09
514.0,105355.0,1.0,45.96
514.0,3814.0,2.0,855.28
514.0,38388.0,3.0,826.71
514.0,14574.0,1.0,209.09
514.0,49904.0,3.0,57.239999999999995
,95040.0,1.0,450.72
516.0,,3.0,985.4100000000001
516.0,143653.0,3.0,1093.9499999999998
516.0,39532.0,1.0,
,57090.0,1.0,379.46
517.0,122033.0,3.0,957.5699999999999
518.0,123363.0,1.0,307.96
518.0,7855.0,3.0,843.8399999999999
518.0,113312.0,2.0,424.18
518.0,22137.0,2.0,361.02
519.0,98877.0,1.0,62.36
519.0,42112.0,1.0,68.62
519.0,67243.0,3.0,145.32
519.0,18655.0,3.0,220.74
519.0,45003.0,3.0,271.17
520.0,99253.0,1.0,100.97
520.0,98443.0,2.0,380.24
520.0,26256.0,2.0,706.0
521.0,140508.0,2.0,20.34
521.0,33252.0,1.0,138.95
521.0,120490.0,3.0,657.54
521.0,48119.0,3.0,888.06
522.0,14583.0,1.0,141.37
522.0,54819.0,3.0,1094.1299999999999
522.0,6688.0,3.0,377.54999999999995
522.0,30378.0,3.0,1313.04
,18043.0,,1268.67
524.0,103121.0,3.0,744.6899999999999
525.0,9178.0,1.0,183.86
525.0,122470.0,3.0,519.24
525.0,3556.0,1.0,223.75
526.0,59135.0,1.0,189.08
527.0,124351.0,2.0,217.74
527.0,137497.0,3.0,1303.8899999999999
528.0,23745.0,1.0,246.15
528.0,102546.0,2.0,202.74
528.0,94736.0,3.0,1154.34
529.0,100417.0,1.0,382.01
529.0,36127.0,2.0,26.06
,82387.0,3.0,801.03
529.0,11683.0,3.0,413.76
530.0,,2.0,691.82
530.0,105542.0,1.0,101.28
530.0,131225.0,2.0,685.76
,17477.0,2.0,302.36
530.0,128665.0,1.0,227.76
531.0,39017.0,3.0,930.48
532.0,119816.0,2.0,961.72
532.0,23006.0,3.0,844.74
532.0,,2.0,883.58
532.0,69595.0,1.0,457.94
533.0,145393.0,1.0,135.18
533.0,83076.0,3.0,1466.85
533.0,139913.0,2.0,730.92
534.0,43708.0,1.0,313.82
534.0,49291.0,3.0,928.8000000000001
535.0,35939.0,1.0,186.98
536.0,89995.0,1.0,323.89
536.0,100709.0,3.0,575.67
536.0,11947.0,3.0,602.34
536.0,61334.0,1.0,28.36
537.0,129934.0,1.0,227.33
537.0,98620.0,1.0,
537.0,95193.0,2.0,107.74
538.0,108386.0,2.0,269.32
538.0,62434.0,2.0,194.1
538.0,62059.0,1.0,370.98
539.0,13263.0,2.0,765.38
540.0,5063.0,2.0,204.84
541.0,34776.0,2.0,105.64
,48345.0,3.0,738.9000000000001
542.0,44032.0,1.0,225.16
542.0,76057.0,3.0,323.01
,2775.0,3.0,581.64
544.0,85150.0,2.0,501.86
545.0,70058.0,2.0,796.4
546.0,80614.0,3.0,996.39
546.0,79496.0,,387.56
547.0,48633.0,3.0,500.07
547.0,134737.0,1.0,41.57
547.0,111751.0,2.0,875.86
548.0,133542.0,2.0,554.98
