payment_id,order_id,payment_method,amount_paid,payment_date
546.0,706.0,Cash,515.98,2024-07-03
547.0,707.0,Credit Card,1871.13,2024-07-03
548.0,708.0,PayPal,21.8,2024-07-07
549.0,709.0,Bank Transfer,734.97,2024-06-01
550.0,710.0,Bank Transfer,366.26,2024-05-19
551.0,711.0,Credit Card,2502.57,2024-06-11
552.0,713.0,Credit Card,881.5899999999999,2024-05-12
553.0,,Credit Card,1244.6100000000001,2024-06-16
554.0,715.0,Bank Transfer,2784.25,2024-06-26
555.0,716.0,Bank Transfer,1617.56,2024-05-15
556.0,717.0,Cash,2662.3499999999995,2024-07-03
557.0,718.0,Cash,2646.0299999999997,2024-07-09
558.0,719.0,Credit Card,2407.18,2024-07-21
559.0,721.0,Bank Transfer,361.45,2024-04-18
560.0,722.0,Bank Transfer,4025.19,2024-06-25
561.0,723.0,Credit Card,1886.6399999999999,2024-04-22
562.0,724.0,PayPal,1571.26,2024-05-29
563.0,725.0,Bank Transfer,1051.58,2024-07-06
564.0,726.0,Cash,1053.01,2024-07-09
565.0,728.0,Credit Card,719.95,2024-07-23
566.0,729.0,Cash,615.44,2024-05-25
567.0,,Credit Card,1085.78,2024-07-08
568.0,731.0,Credit Card,175.52,2024-06-19
569.0,733.0,Bank Transfer,371.84,2024-01-10
570.0,736.0,Bank Transfer,,2024-07-27
571.0,738.0,Cash,1714.7199999999998,2024-03-15
572.0,739.0,Credit Card,1691.4099999999999,
573.0,741.0,Bank Transfer,65.73,2024-07-06
574.0,,PayPal,727.95,2024-06-02
575.0,745.0,Cash,950.5,
576.0,746.0,Credit Card,3346.25,2024-07-09
577.0,,Cash,980.47,2024-05-27
578.0,,Credit Card,4123.8,2024-07-18
579.0,749.0,Credit Card,2811.56,2024-05-01
580.0,750.0,PayPal,2151.91,2024-03-04
581.0,752.0,Cash,213.66,2024-07-20
582.0,753.0,Bank Transfer,1604.34,2024-06-04
583.0,754.0,Cash,2308.37,2024-07-19
584.0,755.0,Credit Card,728.63,2024-06-21
585.0,756.0,Credit Card,2006.39,2024-06-05
586.0,757.0,Credit Card,852.9000000000001,2024-06-30
587.0,758.0,Credit Card,568.73,2024-01-22
588.0,759.0,Bank Transfer,1020.72,2024-07-12
589.0,760.0,Cash,1608.9,2024-04-23
590.0,761.0,Credit Card,226.92,2024-05-31
591.0,762.0,Credit Card,612.39,
592.0,763.0,Credit Card,,2024-06-08
593.0,765.0,Credit Card,,2024-06-30
594.0,766.0,Bank Transfer,1397.8700000000001,2024-04-29
595.0,767.0,,2499.95,2024-06-18
596.0,768.0,Bank Transfer,360.39,
597.0,769.0,Credit Card,71.13,2024-02-09
598.0,770.0,Cash,2738.01,2024-05-09
599.0,771.0,Credit Card,1620.06,2024-04-20
600.0,772.0,Credit Card,1930.11,2024-06-09
601.0,773.0,,1467.69,2024-07-16
602.0,774.0,,433.62,2024-07-06
603.0,775.0,Bank Transfer,2176.77,2024-03-01
604.0,776.0,Cash,,2024-06-09
605.0,778.0,Bank Transfer,615.92,2024-07-27
606.0,779.0,Cash,1732.6999999999998,2024-05-29
607.0,781.0,Credit Card,1744.6799999999998,2024-07-27
608.0,782.0,Credit Card,334.84000000000003,2024-07-08
609.0,783.0,Cash,961.58,2024-07-27
610.0,784.0,Credit Card,405.71,2024-07-24
611.0,785.0,Credit Card,1837.75,2024-07-21
612.0,786.0,Credit Card,1907.2,2024-05-21
613.0,787.0,Credit Card,430.77,2024-07-26
614.0,790.0,Bank Transfer,3114.7999999999997,
615.0,791.0,Bank Transfer,727.23,2024-06-29
616.0,793.0,Bank Transfer,3578.74,2024-07-24
617.0,794.0,Cash,2187.89,2024-07-23
618.0,795.0,Cash,,2024-07-26
619.0,796.0,,842.6700000000001,2024-07-16
620.0,797.0,Credit Card,433.00000000000006,2024-04-14
621.0,799.0,PayPal,457.8,2024-04-26
622.0,803.0,Cash,2877.3900000000003,2024-06-21
623.0,,,540.72,2024-06-03
624.0,806.0,Credit Card,1120.6399999999999,2024-06-29
625.0,808.0,Bank Transfer,89.07,
626.0,809.0,Bank Transfer,1087.74,2024-07-28
627.0,810.0,Cash,475.22,2024-06-05
628.0,811.0,Bank Transfer,2396.2200000000003,2024-03-30
629.0,812.0,PayPal,2393.98,2024-06-18
630.0,813.0,Credit Card,1302.07,2024-02-14
631.0,815.0,Bank Transfer,1652.33,2024-07-20
632.0,816.0,Cash,,2024-06-23
633.0,817.0,Credit Card,435.91,2024-07-26
634.0,818.0,Cash,24.2,2024-06-02
635.0,819.0,Credit Card,1025.47,2024-06-09
636.0,820.0,Credit Card,395.85,2024-07-05
637.0,821.0,Credit Card,2744.36,2024-07-08
638.0,823.0,Credit Card,804.06,2024-07-25
639.0,824.0,Cash,900.74,2024-07-24
640.0,826.0,Credit Card,764.49,2024-07-28
641.0,827.0,Credit Card,914.23,2024-05-03
642.0,828.0,Credit Card,1448.0900000000001,2024-03-12
643.0,829.0,Bank Transfer,2560.99,2024-07-21
644.0,830.0,Cash,1069.69,2024-07-20
645.0,831.0,Cash,1398.76,2024-07-08
646.0,832.0,Credit Card,2503.46,2024-06-30
647.0,833.0,Credit Card,3158.31,2024-07-19
648.0,834.0,Cash,1601.73,2024-03-15
649.0,835.0,Credit Card,939.0,2024-04-11
650.0,836.0,Cash,1167.89,2024-07-04
651.0,838.0,Bank Transfer,670.5200000000001,2024-06-29
652.0,839.0,,,2024-07-26
653.0,840.0,Bank Transfer,2585.21,2024-07-25
654.0,841.0,Bank Transfer,2787.24,2024-07-11
655.0,842.0,PayPal,2627.77,2024-05-06
656.0,843.0,Credit Card,1217.78,2024-07-14
657.0,845.0,Credit Card,1146.12,2024-06-07
658.0,846.0,Cash,725.79,2024-03-14
659.0,847.0,Credit Card,803.04,2024-07-28
660.0,848.0,Bank Transfer,1336.14,2024-06-13
661.0,,Credit Card,2492.0199999999995,2024-06-09
662.0,851.0,Credit Card,1357.0700000000002,2024-04-11
663.0,852.0,Cash,2028.88,2024-03-03
664.0,853.0,Credit Card,1630.99,2024-07-07
665.0,854.0,PayPal,3306.9500000000003,2024-05-31
,855.0,,1119.8400000000001,2024-07-12
667.0,856.0,Credit Card,1708.32,2024-07-25
668.0,858.0,Credit Card,1095.58,
669.0,860.0,Credit Card,121.04,2024-07-08
670.0,862.0,Cash,1364.79,2024-06-22
671.0,863.0,Cash,1668.18,2024-07-24
672.0,865.0,Credit Card,2465.11,2024-07-23
673.0,866.0,Credit Card,187.13,2024-07-19
674.0,867.0,PayPal,2470.87,2024-04-04
675.0,868.0,Cash,726.34,2024-07-27
676.0,869.0,Credit Card,1303.38,2024-07-17
677.0,870.0,Credit Card,933.5,2024-07-03
678.0,872.0,,404.74,2024-05-09
679.0,873.0,Credit Card,2125.63,2024-07-28
680.0,875.0,Cash,1955.56,2024-07-26
681.0,876.0,Credit Card,1986.6999999999998,2024-07-22
682.0,877.0,Credit Card,3010.83,
683.0,878.0,Cash,1434.99,2024-05-13
684.0,879.0,Bank Transfer,1135.72,2024-02-20
685.0,880.0,Credit Card,1045.21,2024-07-07
686.0,881.0,Credit Card,1640.2199999999998,2024-03-20
687.0,882.0,,1052.55,2024-03-18
688.0,883.0,Bank Transfer,1963.51,
689.0,884.0,Credit Card,1411.9299999999998,2024-06-16
690.0,887.0,Credit Card,2698.07,2024-07-07
691.0,888.0,Credit Card,207.02999999999997,2024-06-28
692.0,892.0,Credit Card,2185.62,2024-06-28
693.0,893.0,Credit Card,1032.5,2024-07-20
694.0,894.0,Credit Card,1221.5900000000001,2024-05-30
695.0,895.0,Credit Card,,2024-07-19
696.0,,Credit Card,2185.46,2024-06-02
697.0,897.0,Credit Card,621.3,2024-07-22
698.0,898.0,Bank Transfer,1575.94,2024-04-27
699.0,899.0,Bank Transfer,1286.15,2024-04-24
700.0,900.0,Credit Card,1681.48,2024-05-18
701.0,901.0,Credit Card,2973.55,2024-04-24
702.0,902.0,Credit Card,2276.7999999999997,2024-06-25
703.0,904.0,Credit Card,912.78,2024-04-19
704.0,905.0,Credit Card,2018.9,2024-03-22
705.0,,Cash,1505.35,2024-04-26
706.0,907.0,Credit Card,233.91,2024-05-07
707.0,908.0,Credit Card,612.31,2024-05-20
708.0,909.0,Credit Card,3827.9900000000002,2024-07-26
709.0,910.0,Bank Transfer,2032.1,2024-07-06
710.0,911.0,Credit Card,3235.4300000000003,2024-07-01
711.0,,Cash,1721.92,2024-07-24
712.0,913.0,Cash,2521.06,2024-07-21
713.0,914.0,Cash,405.57,2024-07-19
714.0,915.0,Cash,974.04,2024-04-06
715.0,,PayPal,2423.71,2024-07-17
716.0,918.0,Credit Card,850.68,2024-06-02
717.0,919.0,Cash,2338.9700000000003,2024-07-08
718.0,920.0,Bank Transfer,1337.5500000000002,2024-05-08
719.0,921.0,Credit Card,583.41,2024-07-23
720.0,923.0,Cash,1937.23,2024-07-21
,924.0,Cash,2729.66,2024-07-15
722.0,925.0,Credit Card,62.66,2024-05-17
723.0,926.0,Cash,,2024-06-23
724.0,927.0,Credit Card,424.4,2024-07-18
725.0,929.0,Cash,,2024-07-26
726.0,931.0,,1834.87,2024-05-19
727.0,932.0,Cash,1159.8999999999999,2024-07-21
728.0,933.0,Bank Transfer,649.37,2024-06-06
729.0,934.0,Bank Transfer,1398.16,2024-03-22
730.0,935.0,Credit Card,1113.6299999999999,2024-05-23
731.0,,Bank Transfer,851.9300000000001,2024-02-27
732.0,938.0,Cash,,2024-04-09
733.0,939.0,PayPal,2950.38,2024-07-26
734.0,940.0,Cash,3285.2,2024-04-30
735.0,941.0,Credit Card,2509.45,2024-05-04
736.0,942.0,Cash,2066.73,2024-01-27
737.0,943.0,Credit Card,892.26,2024-06-03
738.0,944.0,Bank Transfer,4105.700000000001,2024-06-07
739.0,,Credit Card,,2024-07-27
740.0,947.0,Credit Card,2811.21,
741.0,,,,2024-07-24
742.0,949.0,Credit Card,1065.6999999999998,2024-05-25
743.0,950.0,Credit Card,367.9,2024-06-29
744.0,951.0,Cash,1493.86,2024-07-11
745.0,952.0,Credit Card,205.82,2024-07-01
746.0,953.0,Credit Card,940.0699999999999,2024-06-16
747.0,954.0,Cash,769.1700000000001,2024-07-02
748.0,956.0,Bank Transfer,1280.0300000000002,2024-02-02
,957.0,PayPal,19.4,2024-05-28
750.0,958.0,Credit Card,,2024-07-18
751.0,959.0,,2354.42,2024-06-18
752.0,960.0,Credit Card,1663.53,2024-06-20
753.0,961.0,Credit Card,1556.8600000000001,2024-06-07
754.0,962.0,Credit Card,256.8,2024-04-09
755.0,963.0,Cash,2413.37,2024-06-09
756.0,967.0,Credit Card,2736.7599999999998,2024-07-20
757.0,968.0,Credit Card,3854.9100000000003,2024-07-16
758.0,970.0,Credit Card,165.58,2024-06-23
759.0,971.0,Credit Card,983.98,2024-07-25
760.0,972.0,Cash,1865.0900000000001,2024-07-27
761.0,974.0,Bank Transfer,3579.17,2024-07-27
762.0,976.0,Bank Transfer,1770.53,2024-07-23
763.0,977.0,Bank Transfer,2881.55,2024-05-30
764.0,978.0,Bank Transfer,2035.2,2024-07-19
765.0,984.0,Credit Card,2294.35,2024-07-12
,986.0,Cash,1857.54,2024-03-10
767.0,987.0,Credit Card,267.28,2024-06-25
768.0,988.0,Credit Card,539.34,2024-06-06
769.0,989.0,Credit Card,2938.7900000000004,2024-07-15
770.0,990.0,Credit Card,1712.86,2024-04-01
771.0,991.0,Credit Card,2705.1400000000003,2024-03-13
772.0,992.0,Credit Card,993.3299999999999,2024-06-18
773.0,993.0,Credit Card,1811.2600000000002,2024-04-08
774.0,,Credit Card,2839.04,2024-07-13
775.0,995.0,Bank Transfer,1230.75,2024-07-23
776.0,1000.0,Bank Transfer,2931.9700000000003,2024-07-23
777.0,1001.0,Credit Card,849.26,2024-02-09
778.0,1002.0,Credit Card,647.5,2024-05-04
779.0,1004.0,Cash,1615.3200000000002,2024-06-21
780.0,1005.0,Credit Card,1413.8,2024-03-24
781.0,1006.0,Credit Card,2915.51,2024-03-13
782.0,1007.0,,2653.5599999999995,2024-06-10
783.0,1008.0,Credit Card,1515.1399999999999,2024-07-12
784.0,1009.0,Cash,1669.16,2024-07-01
785.0,1011.0,Bank Transfer,1714.32,2024-05-04
786.0,1012.0,Bank Transfer,2018.54,2024-07-08
787.0,1013.0,Credit Card,1535.82,2024-07-16
788.0,1014.0,Cash,1555.85,2024-07-27
,,Cash,1933.7799999999997,2024-07-05
790.0,1016.0,,660.32,2024-03-12
791.0,1017.0,Cash,1471.7,2024-04-20
,1018.0,Credit Card,375.92,2024-05-16
793.0,1019.0,Credit Card,1928.8,2024-05-28
794.0,1022.0,Credit Card,3218.6099999999997,2024-05-21
795.0,,Credit Card,2114.9900000000002,2024-06-21
796.0,1024.0,Credit Card,1398.19,2024-05-26
797.0,1025.0,Credit Card,4246.48,2024-07-28
798.0,1026.0,Bank Transfer,,2024-07-08
799.0,1027.0,Bank Transfer,1235.81,2024-07-14
800.0,1028.0,Bank Transfer,280.44,2024-07-19
801.0,1029.0,Credit Card,798.48,2024-03-25
802.0,1031.0,Credit Card,1933.8,2024-04-14
803.0,1032.0,Cash,2040.67,2024-07-25
804.0,,Credit Card,854.52,2024-07-12
805.0,1034.0,Cash,252.32999999999998,2024-07-19
806.0,1035.0,Bank Transfer,1487.2,2024-07-14
807.0,1036.0,Credit Card,3838.65,2024-07-07
808.0,1038.0,Credit Card,1982.86,2024-07-03
809.0,1039.0,Credit Card,,2024-06-10
810.0,,PayPal,1101.9,2024-03-01
811.0,1042.0,Bank Transfer,335.7,2024-06-17
812.0,1043.0,Credit Card,744.32,2024-07-08
813.0,1046.0,Cash,1183.26,2024-07-18
814.0,1048.0,Bank Transfer,866.41,2024-06-04
815.0,1049.0,Cash,1103.38,2024-06-03
816.0,1051.0,Credit Card,3399.06,2024-07-03
817.0,1052.0,Credit Card,,2024-07-03
818.0,1054.0,Bank Transfer,1557.68,2024-07-25
819.0,1055.0,Credit Card,,2024-06-05
820.0,1056.0,Credit Card,1676.96,2024-06-05
821.0,1058.0,Credit Card,1221.3000000000002,2024-07-20
822.0,1059.0,Bank Transfer,861.27,2024-04-18
823.0,1060.0,Bank Transfer,2302.41,2024-07-09
824.0,1062.0,Bank Transfer,1658.12,2024-03-15
825.0,1063.0,Cash,2134.23,2024-06-28
826.0,1065.0,,936.4,2024-01-19
827.0,1066.0,Credit Card,976.5,2024-03-03
828.0,1067.0,Credit Card,459.89,2024-07-04
829.0,1069.0,Cash,711.54,2024-02-14
830.0,,Bank Transfer,2688.21,2024-06-12
831.0,1071.0,Cash,3396.6800000000003,2024-06-29
832.0,1074.0,Credit Card,1710.7700000000002,2024-05-19
833.0,1075.0,Bank Transfer,292.46999999999997,2024-07-27
834.0,1077.0,Credit Card,931.8399999999999,2024-07-21
835.0,1079.0,Credit Card,,2024-07-11
836.0,1080.0,Credit Card,126.1,2024-07-26
837.0,,Credit Card,278.79,2024-02-01
838.0,1083.0,Credit Card,1746.0,2024-06-10
839.0,1085.0,Cash,1842.94,
840.0,1086.0,Credit Card,1713.58,2024-06-04
841.0,1087.0,PayPal,,2024-06-25
842.0,1088.0,Credit Card,863.9399999999999,2024-06-28
843.0,1089.0,Bank Transfer,,2024-02-06
844.0,,Credit Card,1126.1999999999998,2024-04-27
845.0,1091.0,Bank Transfer,1910.85,2024-05-30
846.0,,Credit Card,516.33,2024-07-26
847.0,1093.0,Bank Transfer,1752.8500000000001,2024-04-24
848.0,1094.0,Bank Transfer,3252.4599999999996,2024-06-30
849.0,1096.0,Credit Card,3136.71,2024-06-20
850.0,1097.0,Bank Transfer,3521.83,2024-04-23
851.0,1099.0,Credit Card,1379.39,2024-03-16
852.0,1101.0,Bank Transfer,1813.2099999999998,2024-05-04
853.0,1103.0,Credit Card,,2024-05-10
854.0,1105.0,Cash,1784.9200000000003,2024-04-25
855.0,1106.0,,2911.5099999999998,2024-06-19
856.0,1107.0,Credit Card,1219.62,2024-05-04
857.0,1108.0,Cash,1116.03,2024-07-21
858.0,1110.0,Credit Card,1162.8500000000001,2024-05-28
859.0,1112.0,,705.3,2024-07-26
860.0,1113.0,Credit Card,5548.09,
861.0,1114.0,Cash,,2024-05-20
862.0,1115.0,Bank Transfer,1836.13,2024-07-27
863.0,1116.0,Credit Card,410.32,2024-06-21
864.0,1117.0,Cash,2716.66,2024-03-15
865.0,1119.0,Cash,2016.6,2024-06-25
866.0,1120.0,PayPal,1334.88,2024-07-06
867.0,1123.0,PayPal,2750.46,2024-04-23
868.0,1124.0,Bank Transfer,469.63,2024-07-27
869.0,1125.0,Credit Card,862.53,2024-06-22
870.0,1126.0,Bank Transfer,1188.91,2024-04-29
871.0,1127.0,Credit Card,1670.78,
872.0,1129.0,Cash,2719.09,
,1130.0,Bank Transfer,2610.62,2024-06-03
874.0,1131.0,PayPal,2052.93,2024-06-05
875.0,1133.0,,244.49,2024-07-15
876.0,1134.0,Bank Transfer,1151.0,2024-05-13
877.0,1136.0,Cash,2926.2899999999995,2024-07-22
878.0,1137.0,Cash,,2024-06-29
879.0,1138.0,PayPal,2387.45,2024-05-28
880.0,1141.0,Cash,1365.1399999999999,2024-07-06
881.0,1144.0,Credit Card,,2024-07-22
882.0,1145.0,PayPal,751.91,2024-05-03
883.0,1146.0,Credit Card,2164.63,2024-03-03
884.0,1148.0,Bank Transfer,1367.81,2024-04-16
885.0,1149.0,Credit Card,968.4000000000001,2024-04-27
886.0,1150.0,Credit Card,2308.09,2024-07-17
887.0,1151.0,Bank Transfer,2919.9800000000005,2024-06-30
888.0,1152.0,Credit Card,2487.33,2024-03-12
889.0,1153.0,,2803.8199999999997,2024-07-27
890.0,1154.0,Cash,701.86,2024-07-08
891.0,1155.0,PayPal,1704.32,2024-05-07
892.0,1156.0,Bank Transfer,2417.46,2024-07-24
893.0,1157.0,Credit Card,1937.2600000000002,2024-05-15
894.0,1159.0,Bank Transfer,250.37,2024-06-19
895.0,1160.0,Credit Card,1286.96,2024-03-17
896.0,1161.0,Credit Card,847.6800000000001,2024-04-22
897.0,1162.0,Bank Transfer,981.8299999999999,2024-05-25
898.0,1163.0,Cash,308.86,2024-07-13
899.0,1164.0,Bank Transfer,1543.1100000000001,2024-07-26
900.0,1165.0,Credit Card,446.78,2024-07-17
901.0,1168.0,Credit Card,1548.5200000000002,2024-06-08
902.0,1169.0,PayPal,,2024-06-30
903.0,1170.0,Cash,287.46,2024-05-21
904.0,1171.0,Credit Card,2758.37,2024-05-11
905.0,1173.0,Credit Card,1246.68,2024-06-21
906.0,1174.0,Cash,1008.1800000000001,2024-06-15
907.0,1175.0,Credit Card,2109.08,2024-06-01
908.0,1179.0,Credit Card,1515.8400000000001,2024-07-14
909.0,1180.0,Credit Card,1202.3600000000001,2024-06-24
910.0,1181.0,Cash,949.51,2024-05-25
911.0,1184.0,Credit Card,479.21000000000004,2024-02-26
912.0,1185.0,Credit Card,1209.5800000000002,2024-06-18
913.0,1186.0,Cash,,2024-05-29
914.0,1193.0,Bank Transfer,1818.6799999999998,2024-07-23
915.0,1194.0,Credit Card,3076.46,2024-07-23
916.0,1195.0,Cash,476.62,2024-06-05
917.0,1196.0,Bank Transfer,1526.96,2024-07-01
918.0,,Bank Transfer,,2024-06-24
919.0,1199.0,Bank Transfer,2564.3599999999997,2024-03-05
920.0,1201.0,Credit Card,515.16,2024-07-17
921.0,1202.0,Credit Card,160.38,2024-06-27
922.0,1203.0,PayPal,524.82,2024-07-20
923.0,1204.0,Credit Card,635.0100000000001,2024-01-31
924.0,1205.0,Credit Card,3185.6099999999997,2024-07-13
925.0,1206.0,Credit Card,4291.740000000001,2024-07-25
926.0,1207.0,Credit Card,871.06,
927.0,1209.0,Cash,521.31,2024-02-09
928.0,1210.0,,380.68,2024-07-25
929.0,1211.0,Bank Transfer,284.78,2024-04-18
930.0,1212.0,Cash,1010.22,2024-07-24
931.0,1213.0,Credit Card,2065.95,2024-05-23
932.0,1214.0,Credit Card,176.11,2024-06-10
933.0,1215.0,Cash,2440.13,2024-07-07
934.0,1216.0,Credit Card,1850.05,2024-06-04
935.0,1218.0,PayPal,1039.48,2024-07-04
936.0,1221.0,Cash,149.86,2024-07-05
937.0,1222.0,Credit Card,2361.47,2024-03-11
938.0,1223.0,Credit Card,1582.06,2024-07-20
939.0,1224.0,Credit Card,1182.0900000000001,2024-03-24
940.0,1225.0,Credit Card,1634.5900000000001,2024-05-25
941.0,1226.0,Credit Card,2223.62,2024-04-22
942.0,1227.0,Credit Card,1802.5800000000002,2024-07-07
943.0,1228.0,Credit Card,2480.6400000000003,2024-06-26
944.0,1230.0,Cash,278.68,2024-07-10
945.0,,Credit Card,563.88,2024-05-30
946.0,1235.0,Credit Card,959.43,2024-03-20
947.0,1236.0,PayPal,100.99,2024-06-02
948.0,1237.0,Cash,1019.1600000000001,2024-07-04
949.0,1238.0,Credit Card,,2024-02-01
950.0,1239.0,Bank Transfer,2265.19,2024-07-18
951.0,1240.0,Cash,882.2600000000001,2024-07-23
952.0,1241.0,Credit Card,2460.9500000000003,2024-07-18
953.0,1242.0,Credit Card,2099.1600000000003,2024-07-23
954.0,1243.0,Credit Card,,2024-03-09
955.0,1244.0,Credit Card,1914.06,2024-06-10
956.0,1245.0,Credit Card,811.0799999999999,2024-03-07
957.0,1246.0,PayPal,1938.5700000000002,2024-07-07
958.0,1247.0,PayPal,855.6,2024-07-19
959.0,1248.0,Cash,659.22,2024-07-24
960.0,1249.0,Credit Card,4217.99,2024-06-18
961.0,1250.0,Credit Card,2567.55,2024-05-06
962.0,1251.0,Bank Transfer,1313.23,2024-06-14
963.0,,,103.69,2024-06-30
964.0,1254.0,Cash,1430.55,2024-07-14
965.0,1257.0,Credit Card,1050.26,2024-06-02
966.0,,Bank Transfer,565.02,2024-06-14
967.0,1260.0,Credit Card,1706.3300000000002,2024-05-29
968.0,1262.0,Credit Card,,2024-02-22
969.0,1265.0,PayPal,48.3,2024-04-29
970.0,1268.0,Bank Transfer,1668.51,2024-02-25
971.0,1269.0,Bank Transfer,1043.74,2024-05-11
972.0,1270.0,Cash,601.89,
973.0,1273.0,Bank Transfer,2242.88,2024-07-27
974.0,1274.0,Credit Card,1385.0700000000002,2024-03-28
975.0,1275.0,Credit Card,1208.6100000000001,2024-06-17
,1276.0,Credit Card,1290.16,2024-07-15
977.0,1277.0,Credit Card,1398.78,2024-06-20
978.0,1278.0,Credit Card,760.03,2024-07-08
979.0,1280.0,Credit Card,1498.1100000000001,2024-06-04
980.0,1282.0,Credit Card,2765.73,2024-07-13
981.0,1283.0,Credit Card,2950.11,2024-07-27
982.0,1284.0,Bank Transfer,1416.8899999999999,2024-02-02
983.0,1285.0,,3365.1200000000003,2024-04-18
984.0,1286.0,,1051.54,2024-05-14
985.0,1287.0,Credit Card,3061.09,2024-05-11
986.0,1288.0,Credit Card,1318.4199999999998,2024-05-29
987.0,1289.0,Credit Card,3479.5600000000004,2024-03-15
988.0,1290.0,Credit Card,1259.94,2024-07-05
989.0,1291.0,Credit Card,1136.43,2024-04-24
990.0,1292.0,Cash,163.6,2024-07-20
991.0,1296.0,Credit Card,1225.72,2024-07-23
992.0,1297.0,Credit Card,120.99,2024-04-17
993.0,1300.0,Bank Transfer,1177.26,2024-05-04
994.0,1302.0,Cash,1750.7700000000002,2024-07-21
995.0,1303.0,Cash,539.02,2024-07-26
996.0,1304.0,Cash,2761.24,2024-06-15
997.0,1306.0,Credit Card,,2024-06-08
998.0,,Cash,1695.2199999999998,2024-02-21
999.0,1308.0,Cash,1643.79,2024-07-03
1000.0,1310.0,Credit Card,1824.0900000000001,2024-07-21
1001.0,1311.0,Credit Card,2330.9500000000003,2024-06-05
1002.0,1312.0,Credit Card,1620.14,2024-07-13
1003.0,1314.0,Cash,70.71000000000001,2024-06-13
1004.0,1315.0,PayPal,932.98,2024-07-08
1005.0,1316.0,Bank Transfer,1344.34,2024-07-16
1006.0,1317.0,Credit Card,1609.11,2024-05-09
1007.0,1319.0,Bank Transfer,1632.7,2024-07-22
1008.0,1321.0,Credit Card,1912.7199999999998,2024-05-11
1009.0,1323.0,Bank Transfer,146.21,2024-06-15
,1324.0,Credit Card,2080.68,2024-06-23
1011.0,1325.0,Cash,1768.95,2024-07-23
1012.0,1326.0,Cash,179.94,2024-03-04
1013.0,1327.0,Bank Transfer,445.15,2024-02-28
1014.0,1328.0,Credit Card,2643.91,2024-07-08
1015.0,1329.0,Credit Card,,2024-07-09
1016.0,1330.0,,633.48,2024-07-22
1017.0,1332.0,Credit Card,2909.75,2024-02-07
1018.0,1333.0,Credit Card,1892.51,2024-07-07
1019.0,1335.0,Credit Card,,2024-07-02
1020.0,1336.0,Credit Card,1052.43,2024-05-17
1021.0,,Cash,2715.46,2024-07-14
,1338.0,PayPal,637.53,2024-06-14
1023.0,1340.0,Cash,1201.42,
1024.0,1341.0,Credit Card,404.63,2024-02-07
1025.0,1342.0,PayPal,129.04,2024-03-13
1026.0,1343.0,PayPal,2265.77,
1027.0,1344.0,Cash,473.52,2024-07-22
1028.0,1345.0,PayPal,757.74,2024-07-05
1029.0,1346.0,Cash,104.47,2024-06-12
1030.0,1350.0,Bank Transfer,2317.17,2024-07-22
1031.0,1351.0,Credit Card,1235.97,2024-06-19
1032.0,1352.0,Credit Card,1288.42,2024-06-02
1033.0,1354.0,Cash,327.96999999999997,2024-07-12
1034.0,1355.0,Bank Transfer,2751.58,2024-07-23
1035.0,1357.0,Bank Transfer,2035.98,2024-06-29
1036.0,1359.0,Credit Card,2204.1800000000003,2024-05-30
1037.0,1360.0,Credit Card,1482.75,2024-04-23
1038.0,1361.0,Credit Card,1627.6100000000001,2024-06-17
1039.0,1364.0,Cash,1749.3899999999999,
1040.0,1365.0,Bank Transfer,1688.32,2024-07-21
1041.0,1367.0,Credit Card,2608.86,2024-04-28
